Obesity data- http://www.cdc.gov/obesity/data/table-adults.html ( 2014),,,,,,,,,,,
,,,,,,,,,,,
MEDHHINC 2010- Median Household Income ( 2010),,,,,,,,,,,
" Fast-food restaurants/1,000 pop (% change), 2007-12- (PCH_FFRPTH_07_12)                              Farmers' markets/1,000 pop (% change), 2009-13 (PCH_FMRKTPTH_09_13)                                    Grocery stores/1,000 pop (% change), 2007-12 (PCH_GROCPTH_07_12)                                   Supercenters & club stores (% change), 2007-12 ( PCH_SUPERC_07_12)                                 Convenience Stores ( % change), 2007-2012 (PCH_CONVSPTH_07_12)      ",,,,,,,,,,,
FIPS Code,State,POVRATE10,Obesity (%),MEDHHINC10,PCH_FFRPTH_07_12,,,PCH_FMRKTPTH_09_13,PCH_GROCPTH_07_12,PCH_SUPERC_07_12,Convenience stores
42127,PA,10.4,,43627,-16.19078048,42127,PA,-2.906331922,-12.69872967,-0.227119623,-65.74960823
42129,PA,14.8,,46468,-7.006382834,42129,PA,,-1.923154735,39.89829249,-54.02581914
42131,PA,13.4,,46899,24.17333333,42131,PA,,-10.5952,,-32.70606452
42133,PA,19.1,,55960,9.367555699,42133,PA,0,-5.265966249,54.05928112,-49.91520347
,Puerto Rico,NULL,28.3,,,,,,,,
,Rhode Island,15.82,27,59098.8,1.432812727,,,17.37480557,7.799638044,60.54764265,-72.28580447
44001,RI,17.4,,60631,1.699088393,44001,RI,92.00507316,1.699088393,0,-80.62874507
44003,RI,16,,54665,9.949720589,44003,RI,-3.096636412,2.314323326,2.314323326,-64.41240928
44005,RI,14.8,,67431,7.603978741,44005,RI,-0.163988797,32.14523705,-0.891072212,-80.55457746
44007,RI,19.5,,45572,-7.163817997,44007,RI,-1.23462791,5.419141616,199.9794692,-60.71095204
44009,RI,11.4,,67195,-4.924906089,44009,RI,-0.635792177,-2.579600167,101.335493,-75.12233851
,South Carolina,15.67391304,32.1,37667.91304,2.718197639,,,28.49276256,-1.113662951,18.20561524,11.62398364
45001,SC,16.5,,34658,0.86450739,45001,SC,-1.189490906,152.1612685,0,9.269883006
45003,SC,19.1,,43196,-0.541374762,45003,SC,21.83745572,4.481788129,41.05041397,8.586429806
45005,SC,13,,24615,4.305166199,45005,SC,-1.127111111,-65.23161127,0,87.74929916
45007,SC,15.7,,38851,-9.100572224,45007,SC,14.29281071,-7.65687543,-4.858598928,-0.630092214
45009,SC,21.1,,29101,-21.87273996,45009,SC,68.01644148,-2.340924951,0,95.3181501
45011,SC,18.8,,30898,19.35855878,45011,SC,104.7426946,24.13290113,3.444084279,31.02917342
45013,SC,17.4,,55266,-4.254462998,45013,SC,63.13975978,-21.46740341,32.07754881,-75.41890064
45015,SC,20.4,,49284,1.704601956,45015,SC,29.86903233,26.65914923,29.19233221,-33.0113833
45017,SC,19.1,,37507,18.93762575,45017,SC,55.74676304,-0.885311871,0,263.4205231
45019,SC,17,,46187,10.99215594,45019,SC,-0.011951715,0.775832495,50.94933208,-62.44585792
45021,SC,18.1,,35223,-15.18708616,45021,SC,-4.173525293,33.76742661,-2.714598829,-28.00880313
45023,SC,39.5,,34908,-17.39655366,45023,SC,2.072486984,14.63335411,,55.47148651
45025,SC,17.9,,32483,-41.84082381,45025,SC,62.74634065,-26.88560707,,-33.53237007
45027,SC,16.7,,30913,-13.08852952,45027,SC,0,-28.60843496,,30.8845359
45029,SC,18,,32446,22.14604606,45029,SC,2.142985773,-14.49776776,,27.36884251
45031,SC,15.7,,33772,-5.005587954,45031,SC,7.756765388,-22.6607994,-2.037012577,72.87586016
45033,SC,13.7,,28665,22.17372639,45033,SC,-31.43491709,-2.26101889,,1.358943374
45035,SC,16,,51132,-1.444385229,45035,SC,-1.938296445,-7.524114712,-12.96387267,-28.23336869
45037,SC,15.5,,41501,-57.12436162,45037,SC,66.78750019,28.62691515,0,-29.25519667
45039,SC,16.7,,32261,124.3740102,45039,SC,-1.70313679,-33.5188118,-0.278217695,19.66613877
45041,SC,16.6,,38914,-1.235045089,45041,SC,,-4.111694262,91.77661148,-4.999548944
45043,SC,15.7,,38340,-13.09574839,45043,SC,-6.650326443,7.436574789,0.27413647,-45.73399673
45045,SC,9.7,,45666,-2.619890274,45045,SC,92.03073609,-5.637609561,22.95705421,-51.3925931
45047,SC,19.8,,35619,34.00466294,45047,SC,2.864781275,-8.430146989,-1.889443202,-31.61991496
45049,SC,14.7,,33367,-5.032004889,45049,SC,,1.751423333,0,33.54874312
45051,SC,9.9,,40697,-12.58349896,45051,SC,-100,-12.70397951,14.27842682,-67.32234527
45053,SC,11.9,,35533,2.100269036,45053,SC,,7.473967406,-14.02082608,9.428039541
45055,SC,13.7,,42174,-3.767358341,45055,SC,,-37.48990798,-6.234861973,-1.426393357
45057,SC,15.1,,38312,-1.906431713,45057,SC,0,52.67194463,85.86149781,-14.08289252
45059,SC,13.6,,36345,19.64058742,45059,SC,-2.711166527,15.65256784,,33.17568418
45061,SC,13.7,,29756,21.33523641,45061,SC,0.85397664,7.853543476,0,31.82099758
45063,SC,13.3,,51523,4.760900687,45063,SC,286.1618246,-14.07171509,57.89322352,-29.52598126
45065,SC,10.9,,34963,-49.33118777,45065,SC,99.75629337,-74.66559389,0,30.29123145
45067,SC,6.4,,27917,10.46842543,45067,SC,102.779118,33.56636893,,59.91619681
45069,SC,9.3,,28630,2.721620181,45069,SC,180.4272278,-10.11858234,,120.1177575
45071,SC,13.7,,39054,6.7422655,45071,SC,-10.11109821,-49.29742389,1.405152225,-3.93196105
45073,SC,14.4,,42671,5.734410608,45073,SC,-3.690871469,16.57896554,-5.279590497,-27.66805092
45075,SC,12.2,,32699,-0.941230487,45075,SC,-1.6715346,-18.16884258,-0.941230487,39.30139463
45077,SC,18.9,,40110,2.943980092,45077,SC,-47.11429564,-31.50988748,94.05531879,-27.74536002
45079,SC,6.4,,45944,0.403555259,45079,SC,0,-12.00058545,82.90074398,-38.46008802
45081,SC,19,,39570,14.35982506,45081,SC,65.42245734,42.94978133,0,19.12481778
45083,SC,16.8,,41888,3.542657442,45083,SC,,-15.89800477,-4.162842647,-28.22585185
45085,SC,16.9,,36554,3.108496931,45085,SC,3.11489047,26.59894079,-3.543664162,27.99013794
45087,SC,15.4,,34125,-10.10488933,45087,SC,2.266832475,-18.27717212,,26.91074448
45089,SC,19.7,,28083,64.85510325,45089,SC,3.158931233,4.90779298,0,85.13139938
45091,SC,7.4,,51403,-9.067540383,45091,SC,43.74288126,-7.989174676,124.4166471,-22.38221227
,South Dakota,15.52878788,29.8,41707.90909,-6.170545117,,,14.97265466,-11.2902175,-2.840908882,-16.32261893
46003,SD,13.9,,43934,4.485776805,46003,SD,195.5266955,4.485776805,0,-65.17140773
46005,SD,10,,39504,-11.22627162,46005,SD,,-11.22627162,,-40.81751441
46007,SD,11.7,,31183,98.31199069,46007,SD,-9.830926126,-50.42200233,0,-0.844004657
46009,SD,17.2,,41580,-66.7425428,46009,SD,-4.016488212,-0.227628397,0,49.65855741
46011,SD,20.7,,48290,-28.38387631,46011,SD,98.66802888,80.92494407,,-44.93588659
46013,SD,20.4,,47803,-3.353245292,46013,SD,45.06209973,-6.037877367,,-30.39842768
46015,SD,9.5,,42604,-30.29877736,46015,SD,-3.150219453,-34.94552554,0,11.52195622
46017,SD,10.5,,20577,0,46017,SD,2.45389649,0,0,
46019,SD,18,,38767,11.22409073,46019,SD,28.99638446,-44.38795463,0,-53.65662886
46021,SD,14.3,,38767,0,46021,SD,0,-100,0,-80.08595989
46023,SD,18.6,,35122,-14.93055556,46023,SD,-8.376049118,-2.777777778,0,29.62962963
46025,SD,16.3,,42413,-100,46025,SD,0,-51.15760112,0,193.0543933
46027,SD,11.1,,40492,8.842767168,46027,SD,0,-4.762578728,,-55.55587007
46029,SD,13.6,,44999,-21.2724707,46029,SD,,-28.5236905,,-24.41585662
46031,SD,10.5,,27233,0,46031,SD,-5.697677533,2.45278391,0,2.45278391
46033,SD,16.2,,46565,-5.444297877,46033,SD,,41.83355318,-100,-70.14030459
46035,SD,11,,40972,-10.05330315,46035,SD,0,-36.03790446,-4.056856695,-9.700571007
46037,SD,13.2,,37186,0.605736683,46037,SD,,-66.46475444,0,-11.9699804
46039,SD,15.9,,45772,-52.03196347,46039,SD,-3.724928367,-36.04261796,0,-64.0239726
46041,SD,17.1,,31374,-100,46041,SD,-2.517361111,8.12567714,0,8.12567714
46043,SD,14.9,,42472,0,46043,SD,0,2.457912458,0,-48.77104377
46045,SD,16.6,,48588,96.17486339,46045,SD,186.3916213,-1.912568306,0,-75.47814208
46047,SD,16.6,,36993,-35.34822837,46047,SD,-5.209012534,-100,0,-6.90144886
46049,SD,13,,42633,0,46049,SD,0,-4.122843921,0,-52.06142196
46051,SD,5.8,,45436,31.40469302,46051,SD,,97.10703954,-100,-64.16235645
46053,SD,12.1,,31962,-100,46053,SD,0,-68.33137945,0,-65.45241394
46055,SD,10.6,,38900,-68.83273165,46055,SD,0,-6.498194946,0,-6.498194946
46057,SD,15,,49091,-100,46057,SD,0,-36.79170891,0,-52.59378168
46059,SD,10.1,,43683,-3.689492326,46059,SD,0,-3.689492326,0,-35.79299488
46061,SD,26.4,,53987,0,46061,SD,0,6.129700918,0,6.129700918
46063,SD,9,,37407,0,46063,SD,0,-11.39817629,0,77.20364742
46065,SD,14.8,,54989,-25.32510469,46065,SD,,21.34670487,-2.922636103,-25.76436878
46067,SD,13,,41592,102.8662864,46067,SD,0,1.433143175,0,-61.96257131
46069,SD,13.2,,38926,-100,46069,SD,,-0.069589422,0,
46071,SD,14.9,,30499,0,46071,SD,0,29.08179254,0,-31.15637731
46073,SD,15.2,,37924,0,46073,SD,0,-4.298974108,0,-68.09965804
46075,SD,12.8,,38019,105.3307009,46075,SD,-2.771206489,-48.66732478,0,2.665350444
46077,SD,15.8,,47775,-49.00383142,46077,SD,0,1.992337165,0,-56.28899836
46079,SD,12.7,,46388,-18.62770085,46079,SD,0,-2.353241016,0,-51.17662051
46081,SD,15.4,,45424,-8.868825154,46081,SD,0,14.56490552,,-59.49725562
46083,SD,14.1,,74100,-21.83617691,46083,SD,-2.756446991,17.24573464,0,-29.28035054
46085,SD,10.6,,39774,-48.78595936,46085,SD,0,2.428081288,0,70.71346881
46087,SD,12.4,,44915,104.0998217,46087,SD,,-18.3600713,0,-54.64448406
46089,SD,10.4,,35675,0,46089,SD,0,-31.966653,0,-23.46248462
46091,SD,12.7,,40437,81.67415971,46091,SD,,21.11610647,0,-54.58146007
46093,SD,9.2,,48120,-7.561799478,46093,SD,0,-26.04943958,0,-42.22612467
46095,SD,8.2,,30003,0,46095,SD,0,-2.475011899,0,-2.475011899
46097,SD,10.2,,45947,56.90025795,46097,SD,0,4.600171969,0,-47.69991402
46099,SD,8.6,,49954,5.093653215,46099,SD,92.63024142,0.621582865,0.621582865,-30.66411937
46101,SD,17.5,,47162,1.023890785,46101,SD,0,1.023890785,0,-27.84007801
46103,SD,8.8,,45999,-6.38939747,46103,SD,0,21.40125016,38.74428589,-42.32590469
46105,SD,19.1,,31033,-3.556140929,46105,SD,0,-3.556140929,0,-19.63011744
46107,SD,17.7,,44502,-69.02642363,46107,SD,0,-7.079270877,0,-7.079270877
46109,SD,40.4,,39057,-35.66922256,46109,SD,,-44.85933362,0,-35.66922256
46111,SD,18.7,,43361,5.550774527,46111,SD,83.60202672,5.550774527,0,5.550774527
46113,SD,27.6,,27307,-3.222135287,46113,SD,,93.55572943,0,141.9446618
46115,SD,30.4,,44272,0.287399788,46115,SD,0,-49.85630011,0,-49.85630011
46117,SD,13,,50944,-52.89659818,46117,SD,,-52.89659818,0,-37.19546424
46119,SD,15,,48026,0,46119,SD,0,-0.981079187,0,-75.2452698
46121,SD,18.5,,26393,1.629450815,46121,SD,93.2973636,-49.18527459,0,408.1472541
46123,SD,18.7,,36390,-16.35369189,46123,SD,0,4.557885141,0,4.557885141
46125,SD,20.6,,47912,101.2758787,46125,SD,0,-19.48964853,0,-11.94180308
46127,SD,20.8,,65142,-5.870077415,46127,SD,0,-5.870077415,0,-13.71423763
46129,SD,23.7,,37506,28.74152775,46129,SD,,-3.443854186,0,-51.72192709
46135,SD,27.8,,45297,-19.11646568,46135,SD,,-51.9754015,,-30.84457815
46137,SD,22.6,,25669,-9.062391077,46137,SD,0,-100,0,-54.53119554
,Tennessee,18.25684211,31.2,37784.04211,4.270066126,,,11.94265229,-6.258991933,11.16918605,18.08565598
47001,TN,23.2,,45917,7.280994063,47001,TN,0,-14.92952424,94.44680174,-11.82063642
47003,TN,26.2,,39057,-6.357839803,47003,TN,0,-43.00042423,-2.286441533,27.45246757
47005,TN,11.7,,32346,20.6609213,47005,TN,0,-1.27742803,,-23.21577736
47007,TN,20.6,,33366,-100,47007,TN,0,-31.95747342,0,138.148843
47009,TN,23.4,,41736,-2.01767824,47009,TN,,-9.533367693,92.99548226,-24.00802886
47011,TN,21.7,,38558,3.142472059,47011,TN,0,7.016367723,88.85241363,7.016367723
47013,TN,20.3,,31699,9.077512209,47013,TN,0,10.38644236,0.351311232,40.49183572
47015,TN,15.4,,36246,-22.2069365,47015,TN,-2.729726143,-67.58622354,0,29.65510583
47017,TN,22.1,,34566,1.384290243,47017,TN,0,-11.28874604,1.384290243,17.39233607
47019,TN,23.7,,31145,12.70451995,47019,TN,,28.45000436,,-18.50068689
47021,TN,19.5,,51106,5.550720708,47021,TN,0,16.30125708,,17.27857856
47023,TN,25.9,,39492,-14.1682682,47023,TN,0,-6.365383495,0,63.86057888
47025,TN,18.3,,29227,6.921878223,47025,TN,0,-29.99162735,0,-1.988278296
47027,TN,19.7,,28014,1.058673469,47027,TN,-1.121785838,102.1173469,0,1.058673469
47029,TN,19.5,,28832,-10.97404894,47029,TN,-3.385607214,-28.9288626,-0.500407635,-0.500407635
47031,TN,27.1,,39321,-5.563971934,47031,TN,0,-28.71005724,-2.786441697,5.314688162
47033,TN,12.9,,37945,18.19462491,47033,TN,0.35478966,-15.57526792,0,261.1502428
47035,TN,21,,36214,-6.601904294,47035,TN,0,5.072857669,-6.601904294,-8.879906629
47037,TN,29.5,,43825,1.881409531,47037,TN,0,1.98329094,75.72308903,-52.73883576
47039,TN,33.1,,35134,-34.29281247,47039,TN,0,-21.15137497,0,-43.67955355
47041,TN,19,,35726,-23.51021992,47041,TN,0,-29.7542836,,25.16509468
47043,TN,13.6,,43353,2.927256803,47043,TN,-1.553440887,-5.895079494,-5.895079494,-17.65819456
47045,TN,26.7,,36735,-33.27627424,47045,TN,0,-12.44717466,-1.503071494,27.22519932
47047,TN,17,,53935,3.67811655,47047,TN,0,-3.727463204,,-8.103487604
47049,TN,17,,29088,-2.976588629,47049,TN,97.36575101,-35.31772575,,-12.67892977
47051,TN,19.3,,40247,44.3217334,47051,TN,-0.895849005,-17.34300723,1.025213382,51.53782007
47053,TN,17.2,,35711,-19.1313885,47053,TN,-5.120202002,-22.94733024,,-2.399951638
47055,TN,20.9,,35466,-9.713650182,47055,TN,47.08813117,-25.15736791,-0.209823886,80.86969421
47057,TN,18.7,,33291,-50.21139787,47057,TN,0,-20.33823659,0,273.414516
47059,TN,32.2,,34649,20.22972934,47059,TN,,4.392418056,,34.48752957
47061,TN,13.1,,27494,-16.12600733,47061,TN,,-34.47344322,0,151.621978
47063,TN,11.7,,38711,4.427435154,47063,TN,-1.160632597,-8.86332932,-1.268606764,30.67390281
47065,TN,14.6,,44132,-5.989147213,47065,TN,0.325926692,-12.63054186,155.5321786,-30.27818244
47067,TN,34.2,,24891,-50.30505952,47067,TN,0,-50.30505952,0,595.7291667
47069,TN,17.2,,31747,-26.64417895,47069,TN,-100,-26.64417895,4.794030076,42.22046939
47071,TN,17.2,,31883,0.766859345,47071,TN,0,-39.53988439,0.766859345,-51.05609689
47073,TN,10.3,,37164,-2.585104942,47073,TN,0.034397358,0.774029371,0.774029371,18.29994752
47075,TN,14.2,,34310,-22.94773392,47075,TN,0,40.09502924,,75.11878655
47077,TN,39,,36347,22.77211066,47077,TN,44.4702771,-23.60846448,,23.57454276
47079,TN,15.3,,36247,-10.66886202,47079,TN,0,-2.547849479,-51.27392474,-26.91088711
47081,TN,12,,35948,-38.49813819,47081,TN,0.457399675,-50.79851055,0,-32.34795201
47083,TN,25.7,,35739,91.44181624,47083,TN,143.9443488,-4.279091882,0,-36.18606125
47085,TN,14.6,,38300,39.86976744,47085,TN,0,-25.06976744,,-22.29457364
47087,TN,19.7,,31093,42.25155144,47087,TN,0,-5.165632375,0,-17.01992833
47089,TN,11.1,,37279,-16.27585855,47089,TN,1.186897881,-22.71617712,-3.395221398,0.320347009
47091,TN,40.9,,29219,-11.21427036,47091,TN,2.115326842,-20.09284333,0,12.36943907
47093,TN,11.2,,44074,10.1503539,47093,TN,0,0.14121928,73.231304,-46.56237103
47095,TN,14.8,,27142,-35.74338968,47095,TN,,44.57737321,0,-35.74338968
47097,TN,17,,32741,19.95364023,47097,TN,-1.437803407,-16.03245184,-4.037087813,163.8980085
47099,TN,9.4,,34637,1.367593065,47099,TN,-1.510136533,-13.64982813,-2.856056646,27.03438746
47101,TN,32,,33495,-3.093476799,47101,TN,0,-51.5467384,,10.75031223
47103,TN,14.2,,41022,20.69033326,47103,TN,0,-14.51101394,-2.298301645,-10.11443751
47105,TN,11.6,,47206,19.09026446,47105,TN,0,30.09860824,-8.930974233,-22.32347802
47107,TN,16.7,,38183,-3.059895833,47107,TN,98.20275526,-17.14521011,,59.08119658
47109,TN,14.2,,33139,-9.454545455,47109,TN,32.67753523,-2.987012987,-2.987012987,-26.08534323
47111,TN,11.4,,33036,-3.569206152,47111,TN,97.46845195,-3.569206152,-3.569206152,13.96366546
47113,TN,24.4,,40670,-6.787415637,47113,TN,0,-18.38982593,46.89831333,-20.10793485
47115,TN,13.4,,37672,-18.96844804,47115,TN,0,-0.961436499,-0.961436499,-22.97000617
47117,TN,10.8,,40052,21.56742113,47117,TN,-1.83433921,-36.57351941,,69.89235872
47119,TN,11.1,,45445,28.40235505,47119,TN,-3.152320108,-1.914867667,,1.651864418
47121,TN,10.2,,36584,400.2564541,47121,TN,-100,50.07693623,0,175.1410498
47123,TN,17.6,,35833,-0.704584229,47123,TN,0,27.66553456,-0.704584229,-9.731440208
47125,TN,10.4,,47258,0.58102832,47125,TN,0.616224054,4.936899625,-16.0504803,-49.47482611
47127,TN,12.3,,45066,90.66098754,47127,TN,0,0,0,-52.33475312
47129,TN,13.8,,35322,19.07041783,47129,TN,-1.960174238,7.163376043,0,33.95422005
47131,TN,32.9,,38530,-11.8438896,47131,TN,-1.357241323,-39.55009572,0.749840459,-41.87509204
47133,TN,15.7,,33230,-29.21473637,47133,TN,0,-5.61964849,0,57.30058585
47135,TN,15.5,,31486,-2.315521628,47135,TN,-1.955768546,30.24597116,0,95.36895674
47137,TN,9.8,,30016,87.88235294,47137,TN,2.81985608,-6.058823529,0,17.42647059
47139,TN,11.6,,35083,-5.753326142,47139,TN,0,41.37001079,0,41.37001079
47141,TN,14,,35225,-4.500949078,47141,TN,0,7.436432288,43.24857638,-29.96736266
47143,TN,4.9,,36308,-14.24303774,47143,TN,74.53216818,26.37868122,-5.215989084,39.38825135
47145,TN,21.9,,42620,-5.838169988,47145,TN,0,-25.22442911,-0.299238811,21.8564859
47147,TN,9.7,,51074,2.608892583,47147,TN,-14.55929962,-30.83569103,90.20184967,23.27897664
47149,TN,17.8,,51815,1.456541404,47149,TN,,10.22111173,10.22111173,-47.09386637
47151,TN,14.2,,29792,-24.30539527,47151,TN,-5.092383957,-40.6088486,-1.014747666,-1.014747666
47153,TN,10.6,,38082,-6.649102129,47153,TN,-0.432569975,-100,,-35.37245532
47155,TN,33.5,,39349,-16.89471864,47155,TN,0,3.711024361,-9.252853684,-51.38545733
47157,TN,13,,43859,-8.68432735,47157,TN,0,-4.313958872,5.3112642,-31.79013041
47159,TN,11.7,,39330,11.05708826,47159,TN,-1.08973221,-67.09419607,,6.31105885
47161,TN,11.2,,40329,47.0670076,47161,TN,-2.266877539,96.08934346,0,19.83237656
47163,TN,15.2,,36337,2.764639302,47163,TN,0,12.58977205,46.85622441,-26.31955751
47165,TN,17.3,,48502,5.893499891,47165,TN,,-11.55531566,83.69280593,-30.11686731
47167,TN,11.7,,47824,1.33525106,47167,TN,180.9738608,3.933590831,,-20.31758036
47169,TN,20.4,,35824,48.34509301,47169,TN,0,-1.103271328,0,-1.103271328
47171,TN,14.5,,35976,-2.92295037,47171,TN,0,-2.92295037,,-38.22369569
47173,TN,47.3,,32533,-50.51236472,47173,TN,86.44716361,48.46290584,0,48.46290584
47175,TN,12.6,,31455,0,47175,TN,340.1788334,0,0,
47177,TN,10.1,,33265,13.83888332,47177,TN,0.518270338,-38.35186626,0.178217325,-7.527799393
47179,TN,9,,41702,3.465196153,47179,TN,0,2.633779398,-6.696564184,-47.51681735
47181,TN,49.1,,32334,-2.477053424,47181,TN,47.86269182,21.90368322,0,-9.44297818
47183,TN,21.3,,34782,-8.830799299,47183,TN,-4.432859989,52.81694594,-4.489408789,-30.53775185
47185,TN,10.9,,33251,9.395642315,47185,TN,-3.58155741,19.65148378,,19.65148378
47187,TN,7,,82273,-0.86028699,47187,TN,0,0.834408959,-13.57050661,-68.09649573
47189,TN,16.3,,56270,-2.304116475,47189,TN,,6.346039879,79.1091198,-41.59485224
,Texas,19.27519685,31.9,41448.72047,1.569997172,,,6.041124008,-8.294310916,6.406473589,-7.091791851
48001,TX,12.3,,40482,-6.901060788,48001,TX,0,-30.33412712,-2.467777969,-8.76017939
48003,TX,50.1,,51339,-25.86032817,48003,TX,0,-18.44636099,0,-49.02897562
48005,TX,16.2,,38954,2.268032939,48005,TX,1.611486232,-5.721657134,-5.721657134,-10.21110203
48007,TX,23.5,,38516,20.70740998,48007,TX,285.623611,-31.90864052,,-63.33542182
48009,TX,19.9,,51895,1.820263309,48009,TX,0,,0,69.70043885
48011,TX,22.4,,48738,-64.69478738,48011,TX,-3.834104561,5.91563786,0,111.8312757
48013,TX,14,,42439,-20.58039278,48013,TX,-2.446131432,31.40335013,-6.140464195,-26.99813882
48015,TX,19.1,,50154,-46.77475715,48015,TX,175.0045358,16.43021874,,-6.855825005
48017,TX,24.3,,35476,-11.89340813,48017,TX,-5.534586965,-11.89340813,0,76.21318373
48019,TX,16.7,,46678,36.03374397,48019,TX,0,-50.53318401,0,-55.03016728
48021,TX,20.3,,49812,19.078867,48021,TX,0,37.92918957,-3.449567299,-32.11297701
48023,TX,26,,32111,6.54154016,48023,TX,0,6.54154016,0,166.3538504
48025,TX,12.2,,36462,5.956013466,48025,TX,4.232093375,-0.276693209,,-36.53971386
48027,TX,19.1,,49338,1.746997034,48027,TX,0,-0.579857368,7.705154518,-19.92355903
48029,TX,25.1,,47724,-3.118300202,48029,TX,0,-7.725281831,31.12723108,-46.42799812
48031,TX,22.9,,46981,68.76583763,48031,TX,-100,26.57437823,0,-54.99577663
48033,TX,31.9,,47938,0,48033,TX,0,0,0,-4.87012987
48035,TX,22.1,,40732,120.7793103,48035,TX,0,-1.875862069,0,-10.05287356
48037,TX,19.8,,42272,6.794497221,48037,TX,0,-8.253818296,47.4492206,-15.74330252
48039,TX,17.9,,64242,0.70647212,48039,TX,100.3022886,-12.86148107,20.33414519,-16.86004514
48041,TX,20,,37468,3.0459817,48041,TX,0,-19.04916154,27.49757058,-33.16921237
48043,TX,20.4,,37200,-37.31995784,48043,TX,0,-1.502790897,0,-67.16759697
48045,TX,20.8,,35931,-100,48045,TX,32.70321976,-4.292120436,0,-36.19474696
48047,TX,14,,26027,-30.43802076,48047,TX,-24.33321943,4.342968859,0,-73.91425779
48049,TX,20.5,,37512,4.226454065,48049,TX,0,-13.37022,1.068076669,-1.819582665
48051,TX,12.8,,41273,50.49943406,48051,TX,0,-52.11381644,0,1.406035782
48053,TX,24.4,,49195,-11.45577019,48053,TX,0,-39.54566378,0.75722703,-25.52726698
48055,TX,14.8,,41749,-5.431920277,48055,TX,0.87602525,-5.431920277,,-9.543575917
48057,TX,18.6,,42745,11.00088768,48057,TX,,-24.86093757,,-44.34143524
48059,TX,17.5,,40614,-12.47893599,48059,TX,-10.30224504,-1.538802989,0,35.38414589
48061,TX,20.1,,31624,-1.881175179,48061,TX,0,-19.6626942,28.93157858,-47.78923702
48063,TX,22.6,,37704,-42.54042206,48063,TX,0,101.1085228,0,121.2193751
48065,TX,30.3,,51311,1.607925938,48065,TX,0,-49.19603703,0,-12.90749205
48067,TX,20.6,,34556,27.23188103,48067,TX,0.695307336,-44.40287552,-2.705032155,-2.705032155
48069,TX,15.6,,35973,-12.16315532,48069,TX,0,-12.16315532,0,-26.80262943
48071,TX,30.9,,69491,3.026008724,48071,TX,0,-60.19449663,0,-0.486241574
48073,TX,26.6,,34910,-18.55980419,48073,TX,,-6.030543296,-6.030543296,0.681560755
48075,TX,23.3,,35171,60.84080239,48075,TX,0,7.227201593,,-50.51052234
48077,TX,18.8,,47434,-20.86378738,48077,TX,,-64.82834994,0,111.0299003
48079,TX,23.6,,35496,-100,48079,TX,,1.346027577,0,102.6920552
48081,TX,17.5,,35754,0,48081,TX,0,57.28876509,0,-79.02816465
48083,TX,20.3,,30637,17.4685879,48083,TX,0,46.83573487,0,-46.60518732
48085,TX,19.7,,77862,11.70893237,48085,TX,0,6.068803058,62.12998185,-51.87243241
48087,TX,19.7,,32949,-26.65513834,48087,TX,0,-2.20685112,0,-26.65513834
48089,TX,16.6,,41395,-21.71256078,48089,TX,0,-0.835910321,0,20.04074014
48091,TX,21.7,,61573,33.54930083,48091,TX,-5.337265164,18.28652359,-7.999370541,-44.39522395
48093,TX,16.7,,34878,14.17483957,48093,TX,0,-67.37861727,0,-2.135851798
48095,TX,26.4,,33711,-10.6234414,48095,TX,,-10.6234414,0,123.4413965
48097,TX,12.9,,45428,-6.529460419,48097,TX,0,-17.23962641,-0.687551696,-30.71224537
48099,TX,40.4,,45431,-27.68447903,48099,TX,0,-24.79185819,88.02035452,-2.07273202
48101,TX,23.9,,31892,3.768506057,48101,TX,0,3.768506057,0,107.5370121
48103,TX,18.2,,50356,26.98377904,48103,TX,,-15.3441473,0,-15.3441473
48105,TX,20.5,,42329,26.3024312,48105,TX,0,-32.63870336,0,-15.7983792
48107,TX,17.1,,33332,-48.99608227,48107,TX,0,2.007835455,0,308.0313418
48109,TX,14.3,,30666,-27.48180495,48109,TX,-49.93836551,-45.61135371,0,-32.01419214
48111,TX,18.6,,37454,-45.17402802,48111,TX,0,0,0,-84.05062633
48113,TX,21.9,,46909,8.04358949,48113,TX,0,-3.180570502,43.65923329,-43.04159288
48115,TX,22.7,,33938,9.651759531,48115,TX,0,1.217008798,0,-36.7393695
48117,TX,19.5,,36638,-19.84702797,48117,TX,0,-36.84917355,-5.273760331,11.94919234
48119,TX,21.9,,36193,0.788140364,48119,TX,0,0,0,0.788140364
48121,TX,14.7,,68671,7.67126976,48121,TX,0,-2.990314686,56.55356113,-35.80475668
48123,TX,14.3,,36611,12.41387735,48123,TX,0,-51.82262399,0,-49.72795547
48125,TX,22.1,,32669,112.7421438,48125,TX,0,6.37107189,0,-20.22169608
48127,TX,19.4,,29685,24.44954275,48127,TX,0,86.67431412,0,-15.99655865
48129,TX,15.7,,34967,6.336853808,48129,TX,0,6.336853808,-100,48.87159533
48131,TX,13.6,,30365,-17.07092259,48131,TX,349.6125058,3.661346761,0,62.89640205
48133,TX,20.3,,32913,19.37462678,48133,TX,0,-20.41691548,,34.58904
48135,TX,16,,42339,-13.14099806,48135,TX,-52.60072314,-4.75274554,-10.70569894,-27.77666826
48137,TX,19.3,,32643,-67.34417344,48137,TX,0,-2.032520325,0,
48139,TX,21.4,,57929,0.767374289,48139,TX,86.23279382,-12.70419981,271.0071508,-14.29265187
